City,State,Song,lat,long
Detroit,Michigan,Ode To Detroit,42.3315509,-83.0466403
Detroit,Michigan,The Old Stuff,42.3315509,-83.0466403
Detroit,Michigan,One Piece At A Time,42.3315509,-83.0466403
Detroit,Michigan,,42.3315509,-83.0466403
Detroit,Michigan,One Way Out,42.3315509,-83.0466403
Detroit,Michigan,Out,42.3315509,-83.0466403
Detroit,Michigan,Paid,42.3315509,-83.0466403
Detroit,Michigan,Panic In Detroit,42.3315509,-83.0466403
Detroit,Michigan,Papa Hobo,42.3315509,-83.0466403
Detroit,Michigan,Party on 4th Street,42.3315509,-83.0466403
Detroit,Michigan,Passport to Detroit,42.3315509,-83.0466403
Detroit,Michigan,Put Your Hands Up 4 Detroit,42.3315509,-83.0466403
Detroit,Michigan,Planet of Visions,42.3315509,-83.0466403
Detroit,Michigan,,42.3315509,-83.0466403
Detroit,Michigan,the Power's Out,42.3315509,-83.0466403
Detroit,Michigan,Peacemaker,42.3315509,-83.0466403
Detroit,Michigan,Pride of the Wolverines,42.3315509,-83.0466403
Detroit,Michigan,Queen of Detroit,42.3315509,-83.0466403
Detroit,Michigan,,42.3315509,-83.0466403
Detroit,Michigan,Renaissance State of Mind,42.3315509,-83.0466403
Detroit,Michigan,Represent,42.3315509,-83.0466403
Detroit,Michigan,Reputation,42.3315509,-83.0466403
Detroit,Michigan,Ride,42.3315509,-83.0466403
Detroit,Michigan,Rise Again,42.3315509,-83.0466403
Detroit,Michigan,Rock City,42.3315509,-83.0466403
Detroit,Michigan,Rock & Roll (The Velvet Underground song),42.3315509,-83.0466403
Detroit,Michigan,Rock N Roll Jesus,42.3315509,-83.0466403
Detroit,Michigan,Roll On (Kid Rock song),42.3315509,-83.0466403
Detroit,Michigan,Rollin' On The Island,42.3315509,-83.0466403
Detroit,Michigan,Rose Darling,42.3315509,-83.0466403
Detroit,Michigan,So Detroit,42.3315509,-83.0466403
Detroit,Michigan,Say Nice Things About Detroit,42.3315509,-83.0466403
Detroit,Michigan,Son Of Detroit,42.3315509,-83.0466403
Detroit,Michigan,South Telegraph Rd,42.3315509,-83.0466403
Detroit,Michigan,Second Home,42.3315509,-83.0466403
Detroit,Michigan,Seized Up,42.3315509,-83.0466403
Detroit,Michigan,Shake That,42.3315509,-83.0466403
Detroit,Michigan,Shake Your Detroit Right,42.3315509,-83.0466403
Detroit,Michigan,Shuttin' Detroit Down,42.3315509,-83.0466403
Detroit,Michigan,Sister,42.3315509,-83.0466403
Detroit,Michigan,Six Mile Stretch,42.3315509,-83.0466403
Detroit,Michigan,Sleepin Tonight In Detroit,42.3315509,-83.0466403
Detroit,Michigan,So Far...,42.3315509,-83.0466403
Detroit,Michigan,Son Of Detroit,42.3315509,-83.0466403
Detroit,Michigan,Southwest Song,42.3315509,-83.0466403
Detroit,Michigan,Spaghetti a Detroit,42.3315509,-83.0466403
Detroit,Michigan,Straight From The D,42.3315509,-83.0466403
Detroit,Michigan,Stay True To Ya City,42.3315509,-83.0466403
Detroit,Michigan,She Was Hot,42.3315509,-83.0466403
Detroit,Michigan,,42.3315509,-83.0466403
Detroit,Michigan,Take His Life,42.3315509,-83.0466403
Detroit,Michigan,Take Money To Make Money,42.3315509,-83.0466403
Detroit,Michigan,Taking It To Detroit,42.3315509,-83.0466403
Detroit,Michigan,Telegraph Road,42.3315509,-83.0466403
Detroit,Michigan,That's Detroit To Me,42.3315509,-83.0466403
Detroit,Michigan,The Arms Forest,42.3315509,-83.0466403
Detroit,Michigan,The D In Detroit,42.3315509,-83.0466403
Detroit,Michigan,,42.3315509,-83.0466403
Detroit,Michigan,,42.3315509,-83.0466403
Detroit,Michigan,The Heart of Rock & Roll,42.3315509,-83.0466403
Detroit,Michigan,The Smog,42.3315509,-83.0466403
Detroit,Michigan,These Hands (song for Detroit),42.3315509,-83.0466403
Detroit,Michigan,There They Go,42.3315509,-83.0466403
Detroit,Michigan,This One Or That One,42.3315509,-83.0466403
Detroit,Michigan,Tooling For Anus,42.3315509,-83.0466403
Detroit,Michigan,Tommy Pays the Rent,42.3315509,-83.0466403
Detroit,Michigan,U Can Get Fucked Up,42.3315509,-83.0466403
Detroit,Michigan,Up on Twelfth Street,42.3315509,-83.0466403
Detroit,Michigan,,42.3315509,-83.0466403
Detroit,Michigan,W.T.P. (White Trash Party),42.3315509,-83.0466403
Detroit,Michigan,We Almost Lost Detroit,42.3315509,-83.0466403
Detroit,Michigan,We Almost Lost Detroit,42.3315509,-83.0466403
Detroit,Michigan,We Almost Lost Detroit,42.3315509,-83.0466403
Detroit,Michigan,We Almost Lost Detroit,42.3315509,-83.0466403
Detroit,Michigan,Welcome 2 Detroit,42.3315509,-83.0466403
Detroit,Michigan,Welcome 2 The Party,42.3315509,-83.0466403
Detroit,Michigan,,42.3315509,-83.0466403
Detroit,Michigan,Welcome To Detroit,42.3315509,-83.0466403
Detroit,Michigan,Welcome To Detroit,42.3315509,-83.0466403
Detroit,Michigan,Welcome To Detroit City,42.3315509,-83.0466403
Detroit,Michigan,What I Learned Out On The Road,42.3315509,-83.0466403
Detroit,Michigan,Where My Nigz At ?,42.3315509,-83.0466403
Detroit,Michigan,Where the Money Is Made,42.3315509,-83.0466403
Detroit,Michigan,"Wreck Of The Edmund Fitzgerald, The",42.3315509,-83.0466403
Detroit,Michigan,Worse Than Detroit,42.3315509,-83.0466403
Detroit,Michigan,Who's Afraid of Detroit,42.3315509,-83.0466403
Detroit,Michigan,Yellow Brick Road,42.3315509,-83.0466403
Detroit,Michigan,You Can Make It,42.3315509,-83.0466403
Detroit,Michigan,You Never Met A Mother Fucker Quite Like Me,42.3315509,-83.0466403
Detroit,Michigan,You Don't Want None of This,42.3315509,-83.0466403
