,City,State,Song,lat,long
6910,New York City,New York,Theme for New York City (Based on Prelude No. 4),40.7127281,-74.0060152
6911,New York City,New York,Theme from 'Escape from New York',40.7127281,-74.0060152
6912,New York City,New York,Theme from 'Mr Broadway',40.7127281,-74.0060152
6913,New York City,New York,"Theme from New York, New York",40.7127281,-74.0060152
6914,New York City,New York,Theme from 'NYPD Blue',40.7127281,-74.0060152
6915,New York City,New York,Then the Letting Go,40.7127281,-74.0060152
6916,New York City,New York,There Was a Time – Echo of Harlem,40.7127281,-74.0060152
6917,New York City,New York,There You Have (Old) New York Town,40.7127281,-74.0060152
6918,New York City,New York,There's a Boat Dat's Leavin' Soon for New York,40.7127281,-74.0060152
6919,New York City,New York,There's a Boy in Harlem,40.7127281,-74.0060152
6920,New York City,New York,There's a Broken Heart for Every Heart Light on Broadway,40.7127281,-74.0060152
6921,New York City,New York,There's a House in Harlem for Sale,40.7127281,-74.0060152
6922,New York City,New York,There's A Little Bit Of Everything on Broadway,40.7127281,-74.0060152
6923,New York City,New York,There's a Little Street in Heaven (That They Call Broadway),40.7127281,-74.0060152
6924,New York City,New York,There's No Place Like New York,40.7127281,-74.0060152
6925,New York City,New York,There's Nothing Like New York,40.7127281,-74.0060152
6926,New York City,New York,There's Rhythm In Harlem,40.7127281,-74.0060152
6927,New York City,New York,The Things Dreams Are Made Of,40.7127281,-74.0060152
6928,New York City,New York,Think We Got a Problem,40.7127281,-74.0060152
6929,New York City,New York,Third Avenue,40.7127281,-74.0060152
6930,New York City,New York,Third Avenue El,40.7127281,-74.0060152
6931,New York City,New York,Third Avenue Rag,40.7127281,-74.0060152
6932,New York City,New York,Third Week in the Chelsea,40.7127281,-74.0060152
6933,New York City,New York,This Ain't New York,40.7127281,-74.0060152
6934,New York City,New York,This Goes Out To My Brooklyn Crew,40.7127281,-74.0060152
6935,New York City,New York,This Is Crush Collision,40.7127281,-74.0060152
6936,New York City,New York,This is My Town,40.7127281,-74.0060152
6937,New York City,New York,This Is New York,40.7127281,-74.0060152
6938,New York City,New York,This Is New York,40.7127281,-74.0060152
6939,New York City,New York,This Is Why I'm Hot,40.7127281,-74.0060152
6940,New York City,New York,This Island,40.7127281,-74.0060152
6941,New York City,New York,This Island New York,40.7127281,-74.0060152
6942,New York City,New York,This Land Is Your Land,40.7127281,-74.0060152
6943,New York City,New York,This Mess We're In,40.7127281,-74.0060152
6944,New York City,New York,This Morning I Woke Up in New York City,40.7127281,-74.0060152
6945,New York City,New York,Thompkins Square Park,40.7127281,-74.0060152
6946,New York City,New York,Thousands Are Sailing,40.7127281,-74.0060152
6947,New York City,New York,Three Boroughs,40.7127281,-74.0060152
6948,New York City,New York,Three MC's and One DJ,40.7127281,-74.0060152
6949,New York City,New York,Three Days in Manhattan,40.7127281,-74.0060152
6950,New York City,New York,Three Minutes on 52nd Street,40.7127281,-74.0060152
6951,New York City,New York,Throw Up Ya Gunz,40.7127281,-74.0060152
6952,New York City,New York,Tiffany Girl,40.7127281,-74.0060152
6953,New York City,New York,Tijuana Harlem,40.7127281,-74.0060152
6954,New York City,New York,Till the Next Goodbye,40.7127281,-74.0060152
6955,New York City,New York,Tillie of Longacre Square,40.7127281,-74.0060152
6956,New York City,New York,Time and Space,40.7127281,-74.0060152
6957,New York City,New York,Times Square,40.7127281,-74.0060152
6958,New York City,New York,Times Square,40.7127281,-74.0060152
6959,New York City,New York,Times Square,40.7127281,-74.0060152
6960,New York City,New York,Times Square,40.7127281,-74.0060152
6961,New York City,New York,Times Square,40.7127281,-74.0060152
6962,New York City,New York,Times Square,40.7127281,-74.0060152
6963,New York City,New York,Times Square,40.7127281,-74.0060152
6964,New York City,New York,Times Square,40.7127281,-74.0060152
6965,New York City,New York,Times Square,40.7127281,-74.0060152
6966,New York City,New York,A Times Square,40.7127281,-74.0060152
6967,New York City,New York,Times Square,40.7127281,-74.0060152
6968,New York City,New York,The Times Square Arguments,40.7127281,-74.0060152
6969,New York City,New York,Times Square Ballet,40.7127281,-74.0060152
6970,New York City,New York,Times Square Go-Go Boy,40.7127281,-74.0060152
6971,New York City,New York,Times Square Heart,40.7127281,-74.0060152
6972,New York City,New York,Times Square Machine (N.Y.C. February 1991),40.7127281,-74.0060152
6973,New York City,New York,Times Square Rag,40.7127281,-74.0060152
6974,New York City,New York,Times Square Rag,40.7127281,-74.0060152
6975,New York City,New York,Time Squared,40.7127281,-74.0060152
6976,New York City,New York,Time Squared,40.7127281,-74.0060152
6977,New York City,New York,Tin Pan Alley,40.7127281,-74.0060152
6978,New York City,New York,Tin Pan Alley,40.7127281,-74.0060152
6979,New York City,New York,Tin Pan Alley,40.7127281,-74.0060152
6980,New York City,New York,Tin Pan Alley Rag,40.7127281,-74.0060152
6981,New York City,New York,Tina Toledo's Street Walkin' Blues,40.7127281,-74.0060152
6982,New York City,New York,Tinseltown to the Boogiedown,40.7127281,-74.0060152
6983,New York City,New York,To a Broadway Rose,40.7127281,-74.0060152
6984,New York City,New York,To Birdland and Hurry,40.7127281,-74.0060152
6985,New York City,New York,To Get to You (55th & 3rd),40.7127281,-74.0060152
6986,New York City,New York,Token Back to Brooklyn,40.7127281,-74.0060152
6987,New York City,New York,Tom Jones International,40.7127281,-74.0060152
6988,New York City,New York,Tom's Diner,40.7127281,-74.0060152
6989,New York City,New York,Tompkins Park,40.7127281,-74.0060152
6990,New York City,New York,Tompkins Square,40.7127281,-74.0060152
6991,New York City,New York,Tompkins Square Blues,40.7127281,-74.0060152
6992,New York City,New York,Tompkins Square Park,40.7127281,-74.0060152
6993,New York City,New York,Tompkins Square Park,40.7127281,-74.0060152
6994,New York City,New York,A Tone Parallel to Harlem,40.7127281,-74.0060152
6995,New York City,New York,T.O.N.Y. (Top of New York),40.7127281,-74.0060152
6996,New York City,New York,Too Dumb for New York City,40.7127281,-74.0060152
6997,New York City,New York,Too Late (New York City),40.7127281,-74.0060152
6998,New York City,New York,Took Place in East New York,40.7127281,-74.0060152
6999,New York City,New York,The Touchables in Brooklyn,40.7127281,-74.0060152
7000,New York City,New York,Townsend in the Square,40.7127281,-74.0060152
7001,New York City,New York,Toyan On Broadway,40.7127281,-74.0060152
7002,New York City,New York,Train Under Water,40.7127281,-74.0060152
7003,New York City,New York,Transfiguration of Hiram Brown Suite,40.7127281,-74.0060152
7004,New York City,New York,Tracie's Hideout,40.7127281,-74.0060152
7005,New York City,New York,Transfer to Manhattan,40.7127281,-74.0060152
7006,New York City,New York,The Treat of 42nd Street,40.7127281,-74.0060152
7007,New York City,New York,A Tree Grows in Brooklyn (Overture),40.7127281,-74.0060152
7008,New York City,New York,A Tree That Grows in Brooklyn,40.7127281,-74.0060152
7009,New York City,New York,The Tremont Avenue Cruisewear Fashion Show,40.7127281,-74.0060152
7010,New York City,New York,Tres Leches (Triboro Trilogy),40.7127281,-74.0060152
7011,New York City,New York,Trial of Tears,40.7127281,-74.0060152
7012,New York City,New York,Tribal Base,40.7127281,-74.0060152
7013,New York City,New York,Tribeca,40.7127281,-74.0060152
7014,New York City,New York,Tribeca,40.7127281,-74.0060152
7015,New York City,New York,Tribeca,40.7127281,-74.0060152
7016,New York City,New York,Tribecca,40.7127281,-74.0060152
7017,New York City,New York,The Tribes of New York,40.7127281,-74.0060152
7018,New York City,New York,Triboro Drive,40.7127281,-74.0060152
7019,New York City,New York,A Trip to New York,40.7127281,-74.0060152
7020,New York City,New York,A Trip to NYC,40.7127281,-74.0060152
7021,New York City,New York,Triumph,40.7127281,-74.0060152
7022,New York City,New York,Trouble on the Westside,40.7127281,-74.0060152
7023,New York City,New York,Truckin' (They're Going Hollywood in Harlem),40.7127281,-74.0060152
7024,New York City,New York,The True Meaning,40.7127281,-74.0060152
7025,New York City,New York,The Truth Ain't Pretty,40.7127281,-74.0060152
7026,New York City,New York,Trylon Swing,40.7127281,-74.0060152
7027,New York City,New York,T.S.O.B.,40.7127281,-74.0060152
7028,New York City,New York,Tuesday in New York,40.7127281,-74.0060152
7029,New York City,New York,Tunnel of Love,40.7127281,-74.0060152
7030,New York City,New York,Turn Me Loose on Broadway,40.7127281,-74.0060152
7031,New York City,New York,Turtle Bay,40.7127281,-74.0060152
7032,New York City,New York,T.V. Land,40.7127281,-74.0060152
7033,New York City,New York,Twelve Thirty (Young Girls Are Coming to the Canyon),40.7127281,-74.0060152
7034,New York City,New York,Twenty Years,40.7127281,-74.0060152
7035,New York City,New York,Twilo Thunder,40.7127281,-74.0060152
7036,New York City,New York,Twin Hype,40.7127281,-74.0060152
7037,New York City,New York,Twist Twist,40.7127281,-74.0060152
7038,New York City,New York,Twistin' at the Waldorf,40.7127281,-74.0060152
7039,New York City,New York,Twistin' the Night Away,40.7127281,-74.0060152
7040,New York City,New York,Two Little Girls,40.7127281,-74.0060152
7041,New York City,New York,Two Nobodies in New York,40.7127281,-74.0060152
7042,New York City,New York,Two People from New York,40.7127281,-74.0060152
7043,New York City,New York,Two White Boys Watching James Brown at the Apollo,40.7127281,-74.0060152
7044,New York City,New York,UFO Over N.Y.,40.7127281,-74.0060152
7045,New York City,New York,Ugly Heart,40.7127281,-74.0060152
7046,New York City,New York,Ugly New York,40.7127281,-74.0060152
7047,New York City,New York,U.M.M.G.(Upper Manhattan Medical Group),40.7127281,-74.0060152
7048,New York City,New York,U.N. Building,40.7127281,-74.0060152
7049,New York City,New York,Un Caribe En Nueva York,40.7127281,-74.0060152
7050,New York City,New York,Un Dia En Nueva York,40.7127281,-74.0060152
7051,New York City,New York,Un Ecureuil À Central Park,40.7127281,-74.0060152
7052,New York City,New York,Un Oiseau Sur New-York,40.7127281,-74.0060152
7053,New York City,New York,Un Rêve Plus Long Que la Nuit,40.7127281,-74.0060152
7054,New York City,New York,Un Verano En Nueva York,40.7127281,-74.0060152
7055,New York City,New York,Un jour j'irai à New-York avec toi,40.7127281,-74.0060152
7056,New York City,New York,Una sera a New York,40.7127281,-74.0060152
7057,New York City,New York,Uncle In Harlem,40.7127281,-74.0060152
7058,New York City,New York,Under Pressure,40.7127281,-74.0060152
7059,New York City,New York,Under The 4th Street Bridge,40.7127281,-74.0060152
7060,New York City,New York,Undercover Of The Night,40.7127281,-74.0060152
7061,New York City,New York,Underground,40.7127281,-74.0060152
7062,New York City,New York,Underground,40.7127281,-74.0060152
7063,New York City,New York,Underground Town,40.7127281,-74.0060152
7064,New York City,New York,Underneath the Harlem Moon,40.7127281,-74.0060152
7065,New York City,New York,Unexpected Lover In N.Y.,40.7127281,-74.0060152
7066,New York City,New York,Unexplained,40.7127281,-74.0060152
7067,New York City,New York,Union Square,40.7127281,-74.0060152
7068,New York City,New York,Unity,40.7127281,-74.0060152
7069,New York City,New York,Utopia Parkway,40.7127281,-74.0060152
7070,New York City,New York,Utopia Pkwy,40.7127281,-74.0060152
7071,New York City,New York,Up And Down Lenox,40.7127281,-74.0060152
7072,New York City,New York,Up Cherry Street,40.7127281,-74.0060152
7073,New York City,New York,Up in Central Park,40.7127281,-74.0060152
7074,New York City,New York,Up In Harlem,40.7127281,-74.0060152
7075,New York City,New York,Up in the Streets of Harlem,40.7127281,-74.0060152
7076,New York City,New York,Up On Fifth Avenue Near Central Park,40.7127281,-74.0060152
7077,New York City,New York,Up On The Catwalk,40.7127281,-74.0060152
7078,New York City,New York,Up On The Hudson Shore,40.7127281,-74.0060152
7079,New York City,New York,Upper Madison Avenue Blues,40.7127281,-74.0060152
7080,New York City,New York,Upper Manhattan Medical Group,40.7127281,-74.0060152
7081,New York City,New York,Upper West Side,40.7127281,-74.0060152
7082,New York City,New York,Upper West Side Story,40.7127281,-74.0060152
7083,New York City,New York,Uprock,40.7127281,-74.0060152
7084,New York City,New York,Uptight Manhattan,40.7127281,-74.0060152
7085,New York City,New York,Uptown,40.7127281,-74.0060152
7086,New York City,New York,Uptown,40.7127281,-74.0060152
7087,New York City,New York,Uptown,40.7127281,-74.0060152
7088,New York City,New York,Uptown Girl,40.7127281,-74.0060152
7089,New York City,New York,Uptown New York,40.7127281,-74.0060152
7090,New York City,New York,Urbania,40.7127281,-74.0060152
7091,New York City,New York,Usa un Condón,40.7127281,-74.0060152
7092,New York City,New York,Utica Ave. In Dub,40.7127281,-74.0060152
7093,New York City,New York,Vado a Nuova York,40.7127281,-74.0060152
7094,New York City,New York,Val Jester,40.7127281,-74.0060152
7095,New York City,New York,Valley Winter Song,40.7127281,-74.0060152
7096,New York City,New York,The Vampires of New York,40.7127281,-74.0060152
7097,New York City,New York,Vaudeville Ain't Dead/Catch Our Act at the Met,40.7127281,-74.0060152
7098,New York City,New York,Vecchio Jazz Di Broadway,40.7127281,-74.0060152
7099,New York City,New York,Venezuelan in New York,40.7127281,-74.0060152
7100,New York City,New York,Venus,40.7127281,-74.0060152
7101,New York City,New York,Venus of Avenue D,40.7127281,-74.0060152
7102,New York City,New York,Verdict on Judge Street,40.7127281,-74.0060152
7103,New York City,New York,Village Gait,40.7127281,-74.0060152
7104,New York City,New York,The Village in the Morning,40.7127281,-74.0060152
7105,New York City,New York,The Village of New York,40.7127281,-74.0060152
7106,New York City,New York,Village Voice Personal,40.7127281,-74.0060152
7107,New York City,New York,Village Zoo,40.7127281,-74.0060152
7108,New York City,New York,Violets for Your Furs,40.7127281,-74.0060152
7109,New York City,New York,Vipers of Harlem,40.7127281,-74.0060152
7110,New York City,New York,Visions of Johanna,40.7127281,-74.0060152
7111,New York City,New York,W 86th,40.7127281,-74.0060152
7112,New York City,New York,Waiting for the B Train,40.7127281,-74.0060152
7113,New York City,New York,Wake up,40.7127281,-74.0060152
7114,New York City,New York,Wake up in New York,40.7127281,-74.0060152
7115,New York City,New York,Walk Away (42nd Street),40.7127281,-74.0060152
7116,New York City,New York,Walk Fast Thru The Alleys Of Harlem,40.7127281,-74.0060152
7117,New York City,New York,Walk from Regio's,40.7127281,-74.0060152
7118,New York City,New York,Walk in N.Y,40.7127281,-74.0060152
7119,New York City,New York,Walk in New York,40.7127281,-74.0060152
7120,New York City,New York,Walk on the Wild Side,40.7127281,-74.0060152
7121,New York City,New York,Walk The Dinosaur,40.7127281,-74.0060152
7122,New York City,New York,Walkin' Down Broadway,40.7127281,-74.0060152
7123,New York City,New York,Walkin' In Central Park,40.7127281,-74.0060152
7124,New York City,New York,Walkin' in N.Y.,40.7127281,-74.0060152
7125,New York City,New York,Walkin' in New York,40.7127281,-74.0060152
7126,New York City,New York,Walking Down Broadway,40.7127281,-74.0060152
7127,New York City,New York,Walking Down Broadway,40.7127281,-74.0060152
7128,New York City,New York,Walking Down Broadway,40.7127281,-74.0060152
7129,New York City,New York,Walking Down Madison,40.7127281,-74.0060152
7130,New York City,New York,Walking in New York,40.7127281,-74.0060152
7131,New York City,New York,Walking Through Harlem,40.7127281,-74.0060152
7132,New York City,New York,Walking Through The Big Apple,40.7127281,-74.0060152
7133,New York City,New York,Wall Street,40.7127281,-74.0060152
7134,New York City,New York,Wall Street,40.7127281,-74.0060152
7135,New York City,New York,Wall Street,40.7127281,-74.0060152
7136,New York City,New York,Wall Street,40.7127281,-74.0060152
7137,New York City,New York,Wall Street,40.7127281,-74.0060152
7138,New York City,New York,Wall Street,40.7127281,-74.0060152
7139,New York City,New York,Wall Street,40.7127281,-74.0060152
7140,New York City,New York,Wall Street Blues,40.7127281,-74.0060152
7141,New York City,New York,Wall Street Bongo,40.7127281,-74.0060152
7142,New York City,New York,Wall Street Cha Cha,40.7127281,-74.0060152
7143,New York City,New York,Wall Street Crash,40.7127281,-74.0060152
7144,New York City,New York,Wall Street Lament,40.7127281,-74.0060152
7145,New York City,New York,The Wall Street Part of Town,40.7127281,-74.0060152
7146,New York City,New York,Wall Street Rag,40.7127281,-74.0060152
7147,New York City,New York,Wall Street Rag,40.7127281,-74.0060152
7148,New York City,New York,Wall Street: Revisited,40.7127281,-74.0060152
7149,New York City,New York,Wall Street Rock,40.7127281,-74.0060152
7150,New York City,New York,The Wall Street Shuffle,40.7127281,-74.0060152
7151,New York City,New York,Wall Street Shuffle,40.7127281,-74.0060152
7152,New York City,New York,Wall Street Village Day,40.7127281,-74.0060152
7153,New York City,New York,Wall Street Wail,40.7127281,-74.0060152
7154,New York City,New York,Washington Square,40.7127281,-74.0060152
7155,New York City,New York,Washington Square,40.7127281,-74.0060152
7156,New York City,New York,Washington Square,40.7127281,-74.0060152
7157,New York City,New York,Washington Square,40.7127281,-74.0060152
7158,New York City,New York,Washington Square,40.7127281,-74.0060152
7159,New York City,New York,Washington Square,40.7127281,-74.0060152
7160,New York City,New York,Washington Square At Night,40.7127281,-74.0060152
7161,New York City,New York,Washington Square Dance,40.7127281,-74.0060152
7162,New York City,New York,Washington Square Park,40.7127281,-74.0060152
7163,New York City,New York,The Washington Square Park Episode,40.7127281,-74.0060152
7164,New York City,New York,Wasn't It Nice in New York City,40.7127281,-74.0060152
7165,New York City,New York,Watch The Closing Doors,40.7127281,-74.0060152
7166,New York City,New York,Watch Ya Mouth,40.7127281,-74.0060152
7167,New York City,New York,Watching Brooklyn,40.7127281,-74.0060152
7168,New York City,New York,Wawukhona Yini E New York,40.7127281,-74.0060152
7169,New York City,New York,Way Out West (On West End Avenue),40.7127281,-74.0060152
7170,New York City,New York,Way Up in NYC,40.7127281,-74.0060152
7171,New York City,New York,(We Are) New York Lightning,40.7127281,-74.0060152
7172,New York City,New York,We Are Not Ashamed,40.7127281,-74.0060152
7173,New York City,New York,We Are The Boys From The Bowery,40.7127281,-74.0060152
7174,New York City,New York,We Are the City,40.7127281,-74.0060152
7175,New York City,New York,We Are Whodini,40.7127281,-74.0060152
7176,New York City,New York,We Didn't Start the Fire,40.7127281,-74.0060152
7177,New York City,New York,We Got the Juice,40.7127281,-74.0060152
7178,New York City,New York,We're a Couple of Broadway Brothers,40.7127281,-74.0060152
7179,New York City,New York,We're a Happy Family,40.7127281,-74.0060152
7180,New York City,New York,We're Cleaning Up Broadway,40.7127281,-74.0060152
7181,New York City,New York,We're The Crew,40.7127281,-74.0060152
7182,New York City,New York,We're the Doormen of New York,40.7127281,-74.0060152
7183,New York City,New York,We've Come to the Copa,40.7127281,-74.0060152
7184,New York City,New York,We've Got the Juice,40.7127281,-74.0060152
7185,New York City,New York,We Left New York City,40.7127281,-74.0060152
7186,New York City,New York,We Like Birdland,40.7127281,-74.0060152
7187,New York City,New York,We Live in Brooklyn Baby,40.7127281,-74.0060152
7188,New York City,New York,We Need Jesus,40.7127281,-74.0060152
7189,New York City,New York,We Run N.Y.,40.7127281,-74.0060152
7190,New York City,New York,We Will Always Have New York,40.7127281,-74.0060152
7191,New York City,New York,Welcome 2 Brooklyn,40.7127281,-74.0060152
7192,New York City,New York,Welcome to Brooklyn,40.7127281,-74.0060152
7193,New York City,New York,Welcome to Brownsville,40.7127281,-74.0060152
7194,New York City,New York,Welcome to Harlem,40.7127281,-74.0060152
7195,New York City,New York,Welcome to New York,40.7127281,-74.0060152
7196,New York City,New York,Welcome to New York,40.7127281,-74.0060152
7197,New York City,New York,Welcome to New York,40.7127281,-74.0060152
7198,New York City,New York,Welcome to New York,40.7127281,-74.0060152
7199,New York City,New York,Welcome to New York City,40.7127281,-74.0060152
7200,New York City,New York,Welcome 2 No York,40.7127281,-74.0060152
7201,New York City,New York,Welcome To The Terrordome,40.7127281,-74.0060152
7202,New York City,New York,Wenn es Nacht Wird in Harlem,40.7127281,-74.0060152
7203,New York City,New York,Wenn New York Brennt,40.7127281,-74.0060152
7204,New York City,New York,Went To New York,40.7127281,-74.0060152
7205,New York City,New York,West 22nd Street Theme,40.7127281,-74.0060152
7206,New York City,New York,West 42nd Street,40.7127281,-74.0060152
7207,New York City,New York,West 43rd Street Blues,40.7127281,-74.0060152
7208,New York City,New York,West 45th,40.7127281,-74.0060152
7209,New York City,New York,West 46th Street,40.7127281,-74.0060152
7210,New York City,New York,West 107th Street,40.7127281,-74.0060152
7211,New York City,New York,West Broadway And 125th,40.7127281,-74.0060152
7212,New York City,New York,West End Avenue,40.7127281,-74.0060152
7213,New York City,New York,West Indian In New York,40.7127281,-74.0060152
7214,New York City,New York,West On 27th,40.7127281,-74.0060152
7215,New York City,New York,West Side Apartment,40.7127281,-74.0060152
7216,New York City,New York,West Side Boogie,40.7127281,-74.0060152
7217,New York City,New York,West Side Encounter,40.7127281,-74.0060152
7218,New York City,New York,West Side Nights,40.7127281,-74.0060152
7219,New York City,New York,Westside Pow Wow,40.7127281,-74.0060152
7220,New York City,New York,West Side Rock,40.7127281,-74.0060152
7221,New York City,New York,Westside Story,40.7127281,-74.0060152
7222,New York City,New York,West Side Stomp,40.7127281,-74.0060152
7223,New York City,New York,What A Village Girl Should Know,40.7127281,-74.0060152
7224,New York City,New York,Whatever Happened to New York?,40.7127281,-74.0060152
7225,New York City,New York,What Harlem Is to Me,40.7127281,-74.0060152
7226,New York City,New York,What More Do I Need?,40.7127281,-74.0060152
7227,New York City,New York,What New York Couples Fight About,40.7127281,-74.0060152
7228,New York City,New York,What New York Used to Be,40.7127281,-74.0060152
7229,New York City,New York,What'd I Say,40.7127281,-74.0060152
7230,New York City,New York,,40.7127281,-74.0060152
7231,New York City,New York,What's New in New York City,40.7127281,-74.0060152
7232,New York City,New York,When a Fellow Meets a Flapper (on Broadway),40.7127281,-74.0060152
7233,New York City,New York,When Broadway Was a Pasture,40.7127281,-74.0060152
7234,New York City,New York,When I First Kissed You,40.7127281,-74.0060152
7235,New York City,New York,When I'm Out with the Belle of New York,40.7127281,-74.0060152
7236,New York City,New York,When Love Beckoned (On 52nd Street),40.7127281,-74.0060152
7237,New York City,New York,When New York Was Irish,40.7127281,-74.0060152
7238,New York City,New York,When Old New York Goes Dry,40.7127281,-74.0060152
7239,New York City,New York,When the Circus Comes to New York,40.7127281,-74.0060152
7240,New York City,New York,When the Last Light Goes Out on Broadway,40.7127281,-74.0060152
7241,New York City,New York,When the Lights Go Out on Broadway,40.7127281,-74.0060152
7242,New York City,New York,When the Moon Comes Over Madison Square,40.7127281,-74.0060152
7243,New York City,New York,When the Revolution Comes,40.7127281,-74.0060152
7244,New York City,New York,When the Stars Go Blue,40.7127281,-74.0060152
7245,New York City,New York,When the Whip Comes Down,40.7127281,-74.0060152
7246,New York City,New York,When You Got to New York,40.7127281,-74.0060152
7247,New York City,New York,When You're Far Away From New York Town,40.7127281,-74.0060152
7248,New York City,New York,Where Broadway Meets Fifth Avenue,40.7127281,-74.0060152
7249,New York City,New York,Where Brooklyn At?,40.7127281,-74.0060152
7250,New York City,New York,Where I'm From,40.7127281,-74.0060152
7251,New York City,New York,Where I'm From,40.7127281,-74.0060152
7252,New York City,New York,Where Is My Little Old N.Y.,40.7127281,-74.0060152
7253,New York City,New York,Where It All Started (NY),40.7127281,-74.0060152
7254,New York City,New York,Where the Hudson River Flows,40.7127281,-74.0060152
7255,New York City,New York,While the City Sleeps,40.7127281,-74.0060152
7256,New York City,New York,The Whistling Bowery Boy,40.7127281,-74.0060152
7257,New York City,New York,White Boy With a Feather,40.7127281,-74.0060152
7258,New York City,New York,Whitestone Bridge,40.7127281,-74.0060152
7259,New York City,New York,Whizz Kid,40.7127281,-74.0060152
7260,New York City,New York,Who Are You New York?,40.7127281,-74.0060152
7261,New York City,New York,Who Needs Manhattan,40.7127281,-74.0060152
7262,New York City,New York,Why,40.7127281,-74.0060152
7263,New York City,New York,Why Take a Girl Down to Coney (Don't Take a Girl Down to Coney),40.7127281,-74.0060152
7264,New York City,New York,Wichita Lineman Was A Song I Once Heard,40.7127281,-74.0060152
7265,New York City,New York,Wicked,40.7127281,-74.0060152
7266,New York City,New York,Wild Cowboys In Bucktown,40.7127281,-74.0060152
7267,New York City,New York,Wild Irish Rose,40.7127281,-74.0060152
7268,New York City,New York,The Wild Style,40.7127281,-74.0060152
7269,New York City,New York,"Williamsburg, Brooklyn",40.7127281,-74.0060152
7270,New York City,New York,Williamsburg Will Oldham Horror,40.7127281,-74.0060152
7271,New York City,New York,Wimpy Drives Through Harlem,40.7127281,-74.0060152
7272,New York City,New York,The Wind In New York City,40.7127281,-74.0060152
7273,New York City,New York,Wind of Change,40.7127281,-74.0060152
7274,New York City,New York,Window Shopping On 5th Avenue,40.7127281,-74.0060152
7275,New York City,New York,The Winds Of New York City,40.7127281,-74.0060152
7276,New York City,New York,Wings Over Manhattan,40.7127281,-74.0060152
7277,New York City,New York,Winter In Central Park,40.7127281,-74.0060152
7278,New York City,New York,Winter In Manhattan,40.7127281,-74.0060152
7279,New York City,New York,Winter in New York,40.7127281,-74.0060152
7280,New York City,New York,Winter Night In NYC,40.7127281,-74.0060152
7281,New York City,New York,Without A Doubt,40.7127281,-74.0060152
7282,New York City,New York,WNBC,40.7127281,-74.0060152
7283,New York City,New York,The Wolf of Manhattan,40.7127281,-74.0060152
7284,New York City,New York,Wombling White Tie and Tails,40.7127281,-74.0060152
7285,New York City,New York,Wombling USA,40.7127281,-74.0060152
7286,New York City,New York,Women In New York,40.7127281,-74.0060152
7287,New York City,New York,Wonce Again Long Island,40.7127281,-74.0060152
7288,New York City,New York,"Woodside, Queens",40.7127281,-74.0060152
7289,New York City,New York,Work,40.7127281,-74.0060152
7290,New York City,New York,Workin' for the MTA,40.7127281,-74.0060152
7291,New York City,New York,The World I Know,40.7127281,-74.0060152
7292,New York City,New York,The World Is A Ghetto,40.7127281,-74.0060152
7293,New York City,New York,World's Fair,40.7127281,-74.0060152
7294,New York City,New York,World's Famous,40.7127281,-74.0060152
7295,New York City,New York,Wouldn't Have You Any Other Way (NYC),40.7127281,-74.0060152
7296,New York City,New York,WPLJ,40.7127281,-74.0060152
7297,New York City,New York,Wrath of Kane,40.7127281,-74.0060152
7298,New York City,New York,Wreckx Shop,40.7127281,-74.0060152
7299,New York City,New York,Written on the Subway Wall/Little Star,40.7127281,-74.0060152
7300,New York City,New York,The Yanks Are Back,40.7127281,-74.0060152
7301,New York City,New York,The Yanks Are The Champs,40.7127281,-74.0060152
7302,New York City,New York,Yeah! New York,40.7127281,-74.0060152
7303,New York City,New York,Yella!,40.7127281,-74.0060152
7304,New York City,New York,Yesterday My Life (Un Oiseau Sur New York),40.7127281,-74.0060152
7305,New York City,New York,You and Me and New York City,40.7127281,-74.0060152
7306,New York City,New York,You Can Dance (If You Want To),40.7127281,-74.0060152
7307,New York City,New York,You Can't Live in Harlem,40.7127281,-74.0060152
7308,New York City,New York,You Discover You're In New York,40.7127281,-74.0060152
7309,New York City,New York,You Don't Mess Around with Jim,40.7127281,-74.0060152
7310,New York City,New York,You've Gotta Believe (Let's Go Mets),40.7127281,-74.0060152
7311,New York City,New York,You Love To Hear The Stories,40.7127281,-74.0060152
7312,New York City,New York,You May Be Right,40.7127281,-74.0060152
7313,New York City,New York,You Might As Well Stay on Broadway,40.7127281,-74.0060152
7314,New York City,New York,You Never Seen A City Like (The Bronx),40.7127281,-74.0060152
7315,New York City,New York,You Said Something,40.7127281,-74.0060152
7316,New York City,New York,You Surround Me,40.7127281,-74.0060152
7317,New York City,New York,You Took the Sunshine from New York,40.7127281,-74.0060152
7318,New York City,New York,You Won't Succeed On Broadway,40.7127281,-74.0060152
7319,New York City,New York,You'd Rather Run,40.7127281,-74.0060152
7320,New York City,New York,Your Broadway and My Broadway,40.7127281,-74.0060152
7321,New York City,New York,Your Feet's Too Big,40.7127281,-74.0060152
7322,New York City,New York,Your Latest Trick,40.7127281,-74.0060152
7323,New York City,New York,You're Gonna Chase Love Away: Max's Kansas City,40.7127281,-74.0060152
7324,New York City,New York,(You're My One and Only) True Love,40.7127281,-74.0060152
7325,New York City,New York,Youth Of Eglington,40.7127281,-74.0060152
7326,New York City,New York,You've Gotta Believe (Let's Go Mets),40.7127281,-74.0060152
7327,New York City,New York,You've Seen Harlem at Its Best,40.7127281,-74.0060152
7328,New York City,New York,Yuletown Throw Down (Rapture),40.7127281,-74.0060152
